Country,categories,2016,2017,2018,2019,2020
LT,Expenditure on social protection,12.2617,12.2814,13.0864,13.4201,16.4685
LT,Expenditure on street lighting,0.0552,0.0555,0.0457,0.0666,0.0713
LT,Expenditure on subsidiary services to education,0.0436,0.0352,0.0369,0.0367,0.0286
LT,Expenditure on survivors,0.3235,0.3076,0.2925,0.29,0.3098
LT,Expenditure on tertiary education,0.8359,0.7256,0.767,0.7299,0.8363
LT,Expenditure on transport,1.7593,1.5745,1.5492,1.6493,1.8568
LT,Expenditure on unemployment,0.494,0.5493,0.62,0.67,1.7651
LT,Expenditure on waste management,0.3759,0.1995,0.22,0.2283,0.2391
LT,Expenditure on waste water management,0.0046,0.0065,0.0094,0.01,0.0135
LT,Expenditure on water supply,0.0034,0.0072,0.0106,0.0127,0.0097
LU,Expenditure,40.9078,42.1217,42.2158,42.2171,47.1507
LU,"Expenditure on agriculture, fishing, forestry, & hunting",0.2805,0.2808,0.3185,0.3042,0.3228
LU,Expenditure on biodiversity & landscape protection,0.0977,0.0971,0.0963,0.1053,0.1074
LU,Expenditure on broadcasting & publishing ,0.1041,0.0972,0.093,0.089,0.0983
LU,Expenditure on civil defense,0.0,0.0,0.0,0.0,0.0
LU,Expenditure on communication,0.0507,0.0491,0.0498,0.0645,0.0752
LU,Expenditure on community development,0.1716,0.1575,0.1517,0.1521,0.0958
LU,Expenditure on cultural services,0.4833,0.499,0.5449,0.5329,0.5304
LU,Expenditure on defense,0.32,0.3444,0.4137,0.3732,0.7269
LU,Expenditure on economic affairs,5.3758,5.5319,5.1841,5.1244,5.7971
LU,"Expenditure on economic, commercial, & labour affairs",0.613,0.6423,0.7225,0.7965,0.9651
LU,Expenditure on education,4.4561,4.5461,4.5955,4.7047,4.9739
LU,Expenditure on education not definable by level,0.2971,0.2934,0.303,0.3409,0.373
LU,Expenditure on environment protection,0.7285,0.8358,0.885,0.8734,1.0561
LU,Expenditure on family & children,3.397,3.5435,3.587,3.5748,3.6657
LU,Expenditure on fire protection services,0.1062,0.1142,0.1777,0.2695,0.2851
LU,Expenditure on foreign military aid,0.058,0.0825,0.0666,0.0764,0.0824
LU,Expenditure on fuel & energy,0.1331,0.1073,0.1009,0.0964,0.0981
LU,Expenditure on general public services,4.8841,4.8808,5.0726,5.0284,5.0348
LU,Expenditure on health,4.884,5.1077,5.1341,5.0869,5.8713
LU,Expenditure on hospital services,1.8975,2.0516,2.0464,2.0403,2.254
LU,Expenditure on housing,0.0503,0.0767,0.0719,0.0773,0.1162
LU,Expenditure on housing & community amenities,0.5129,0.5259,0.5705,0.5643,0.5327
LU,Expenditure on housing development,0.1486,0.1567,0.2111,0.2232,0.2526
LU,Expenditure on law courts,0.216,0.2162,0.216,0.2243,0.236
LU,"Expenditure on medical products, appliances, & equip",1.669,1.6749,1.7072,1.6538,1.9447
LU,Expenditure on military defense,0.2611,0.2601,0.346,0.2958,0.6437
LU,"Expenditure on mining, manufacturing, & construction",0.1241,0.1118,0.1169,0.0893,0.0557
LU,Expenditure on old age,9.3503,9.5985,9.4577,9.4342,10.009
LU,Expenditure on outpatient services,0.9905,1.0375,1.0384,1.0727,1.1341
LU,Expenditure on police services,0.4585,0.481,0.4783,0.4865,0.5342
LU,Expenditure on pollution abatement,0.048,0.1142,0.1296,0.1386,0.2419
LU,Expenditure on post-secondary non-tertiary education,0.112,0.12,0.0984,0.0782,0.0758
LU,Expenditure on pre-primary & primary education,1.5505,1.6371,1.6282,1.703,1.7862
LU,Expenditure on prisons,0.1231,0.128,0.1575,0.1675,0.1794
LU,Expenditure on public health services,0.0695,0.0682,0.0544,0.058,0.1925
LU,Expenditure on public order & safety,0.9988,1.0479,1.1093,1.2048,1.2954
LU,"Expenditure on recreation, culture, & religion",1.1821,1.2258,1.2686,1.2501,1.2239
LU,Expenditure on recreational & sporting services,0.4759,0.5166,0.522,0.5247,0.4935
LU,Expenditure on religious & community services,0.1039,0.1004,0.0965,0.0919,0.0898
LU,Expenditure on secondary education,1.5898,1.5804,1.6479,1.7165,1.8214
LU,Expenditure on sickness  & disability,2.8285,2.9465,3.0106,3.0304,3.7429
LU,Expenditure on social protection,17.5656,18.0754,17.9825,18.0069,20.6385
LU,Expenditure on street lighting,0.0315,0.0326,0.0327,0.0329,0.0318
LU,Expenditure on subsidiary services to education,0.385,0.3761,0.4089,0.3821,0.3807
LU,Expenditure on survivors,0.0017,0.0019,0.0019,0.0019,0.0016
LU,Expenditure on tertiary education,0.4666,0.4784,0.4519,0.4362,0.4862
LU,Expenditure on transport,3.5971,3.7236,3.2897,3.1389,3.4166
LU,Expenditure on unemployment,1.0391,1.0365,1.0006,1.0042,2.0588
LU,Expenditure on waste management,0.1866,0.1689,0.1689,0.1696,0.19
LU,Expenditure on waste water management,0.3621,0.4174,0.4546,0.4099,0.4594
LU,Expenditure on water supply,0.1217,0.1278,0.116,0.1166,0.1161
LV,Expenditure,37.3414,38.6623,39.3129,38.4343,43.3631
LV,"Expenditure on agriculture, fishing, forestry, & hunting",0.4092,0.4404,0.4083,0.4178,0.6574
LV,Expenditure on biodiversity & landscape protection,0.0245,0.0314,0.0362,0.0251,0.0279
LV,Expenditure on broadcasting & publishing ,0.1297,0.1681,0.1641,0.148,0.1667
LV,Expenditure on civil defense,0.0198,0.0407,0.0204,0.0253,0.0258
LV,Expenditure on communication,0.0265,0.0279,0.037,0.0334,0.0452
LV,Expenditure on community development,0.2443,0.3366,0.3534,0.3212,0.3555
LV,Expenditure on cultural services,0.9653,1.1167,1.0845,0.9938,0.9386
LV,Expenditure on defense,1.619,1.6544,2.108,1.9091,2.5572
LV,Expenditure on economic affairs,5.5014,6.4159,6.2126,5.2814,7.0563
LV,"Expenditure on economic, commercial, & labour affairs",0.4504,0.4711,0.5719,0.5413,0.7445
LV,Expenditure on education,5.5451,5.7718,5.8279,5.7719,5.9687
LV,Expenditure on education not definable by level,0.4791,0.5466,0.5581,0.5123,0.534
LV,Expenditure on environment protection,0.531,0.5433,0.5783,0.5824,0.5716
LV,Expenditure on family & children,1.1931,1.1888,1.2573,1.2217,1.3052
LV,Expenditure on fire protection services,0.2182,0.2478,0.2175,0.199,0.1874
LV,Expenditure on foreign military aid,0.0,0.0,0.0,0.0,0.0
LV,Expenditure on fuel & energy,1.075,1.8301,1.2161,0.7139,0.7281
LV,Expenditure on general public services,4.192,3.9659,3.9805,3.7942,3.9817
LV,Expenditure on health,3.6879,3.5123,4.02,4.2584,4.7789
LV,Expenditure on hospital services,1.975,1.8868,2.2094,2.3747,2.7461
LV,Expenditure on housing,0.1094,0.1124,0.0929,0.0687,0.0769
LV,Expenditure on housing & community amenities,0.885,1.0922,1.1205,1.0334,1.1838
LV,Expenditure on housing development,0.2302,0.2804,0.305,0.2773,0.3439
LV,Expenditure on law courts,0.4039,0.41,0.4141,0.4248,0.4782
LV,"Expenditure on medical products, appliances, & equip",0.5787,0.5545,0.6079,0.6211,0.6903
LV,Expenditure on military defense,1.5507,1.5732,2.0299,1.8257,2.4782
LV,"Expenditure on mining, manufacturing, & construction",0.0455,0.0569,0.0483,0.0488,0.0539
LV,Expenditure on old age,7.0716,6.9186,6.7997,7.0219,7.7607
LV,Expenditure on outpatient services,0.9861,0.9324,0.9813,1.0838,1.1144
LV,Expenditure on police services,1.1526,1.2972,1.2101,1.2528,1.2004
LV,Expenditure on pollution abatement,0.0927,0.0945,0.0829,0.0639,0.0658
LV,Expenditure on post-secondary non-tertiary education,0.0025,0.0028,0.0033,0.0033,0.003
LV,Expenditure on pre-primary & primary education,2.0105,2.3469,2.3474,2.2795,2.3866
LV,Expenditure on prisons,0.1889,0.2021,0.1916,0.2009,0.1998
LV,Expenditure on public health services,0.0497,0.0537,0.0567,0.0609,0.0576
LV,Expenditure on public order & safety,2.1303,2.3322,2.1995,2.2489,2.2868
LV,"Expenditure on recreation, culture, & religion",1.4339,1.6869,1.6448,1.4685,1.4051
LV,Expenditure on recreational & sporting services,0.2519,0.321,0.3205,0.2502,0.2345
LV,Expenditure on religious & community services,0.0085,0.0111,0.0078,0.0074,0.0075
LV,Expenditure on secondary education,1.6229,1.3517,1.3988,1.3494,1.4078
LV,Expenditure on sickness  & disability,2.1597,2.1553,2.1641,2.383,2.9057
LV,Expenditure on social protection,11.8158,11.6875,11.6208,12.086,13.573
LV,Expenditure on street lighting,0.1999,0.2162,0.2166,0.1897,0.2251
LV,Expenditure on subsidiary services to education,0.1965,0.1982,0.1865,0.1848,0.1449
LV,Expenditure on survivors,0.168,0.1733,0.1778,0.1811,0.201
LV,Expenditure on tertiary education,0.8299,0.8912,0.8628,0.9128,0.9612
LV,Expenditure on transport,3.2384,3.2381,3.4707,3.1189,4.4694
LV,Expenditure on unemployment,0.521,0.4871,0.465,0.502,0.5799
LV,Expenditure on waste management,0.3409,0.3045,0.3394,0.3682,0.3739
LV,Expenditure on waste water management,0.0331,0.0349,0.0419,0.0404,0.0303
LV,Expenditure on water supply,0.142,0.1737,0.1563,0.1675,0.1693
MD,Expenditure,30.1357,30.4797,31.3704,31.4022,36.782
MD,"Expenditure on agriculture, fishing, forestry, & hunting",0.8337,0.9116,0.76,0.721,0.9535
MD,Expenditure on biodiversity & landscape protection,0.0008,0.0001,0.0,0.0,0.0004
MD,Expenditure on broadcasting & publishing ,0.0685,0.0722,0.0763,0.0693,0.0744
MD,Expenditure on civil defense,0.0,0.0,0.0,0.0,0.0
MD,Expenditure on communication,0.002,0.0027,0.0031,0.0037,0.0043
MD,Expenditure on community development,0.2773,0.3244,0.3211,0.3141,0.3785
MD,Expenditure on cultural services,0.4225,0.4346,0.4624,0.5214,0.5518
MD,Expenditure on defense,0.341,0.3177,0.3385,0.2909,0.3264
MD,Expenditure on economic affairs,2.8607,3.0327,3.4816,3.4301,4.4606
MD,"Expenditure on economic, commercial, & labour affairs",0.0872,0.1008,0.1924,0.1541,0.1709
MD,Expenditure on education,5.3221,5.4121,5.5059,5.7693,6.3168
MD,Expenditure on education not definable by level,0.2862,0.2834,0.3016,0.3262,0.32
MD,Expenditure on environment protection,0.1073,0.082,0.0607,0.0785,0.1274
MD,Expenditure on family & children,0.9786,1.0033,1.0686,1.1525,1.3512
MD,Expenditure on fire protection services,0.1905,0.1662,0.1683,0.1507,0.1862
MD,Expenditure on foreign military aid,0.0,0.0,0.0,0.0,0.0
MD,Expenditure on fuel & energy,0.0982,0.1235,0.1099,0.0509,0.0235
MD,Expenditure on general public services,3.1948,3.1748,2.9217,2.9433,3.3086
MD,Expenditure on health,4.0453,4.0634,4.1044,4.11,5.0152
MD,Expenditure on hospital services,1.8381,1.8245,1.8773,1.8537,2.2653
MD,Expenditure on housing,0.0045,0.0149,0.0088,0.0059,0.0148
MD,Expenditure on housing & community amenities,0.7119,0.7353,0.8017,0.7389,0.8938
MD,Expenditure on housing development,0.0491,0.0401,0.0145,0.0175,0.0061
MD,Expenditure on law courts,0.4025,0.4594,0.4258,0.4205,0.4741
MD,"Expenditure on medical products, appliances, & equip",0.0216,0.0207,0.0196,0.0135,0.0123
MD,Expenditure on military defense,0.1391,0.1534,0.1477,0.1508,0.2022
MD,"Expenditure on mining, manufacturing, & construction",0.039,0.0324,0.0217,0.0218,0.0208
MD,Expenditure on old age,6.8973,6.8596,7.2054,7.1791,7.4448
MD,Expenditure on outpatient services,1.6036,1.5923,1.5655,1.3657,2.0143
MD,Expenditure on police services,1.1657,1.2984,1.3421,1.1585,1.3837
MD,Expenditure on pollution abatement,0.0433,0.0446,0.032,0.0442,0.0402
MD,Expenditure on post-secondary non-tertiary education,0.5315,0.576,0.5711,0.5064,0.5279
MD,Expenditure on pre-primary & primary education,1.4996,1.5473,1.5861,1.72,1.802
MD,Expenditure on prisons,0.2453,0.2579,0.2772,0.2477,0.2726
MD,Expenditure on public health services,0.4172,0.4259,0.4124,0.3827,0.3384
MD,Expenditure on public order & safety,2.0829,2.2593,2.3031,2.0572,2.3948
MD,"Expenditure on recreation, culture, & religion",0.732,0.7454,0.7995,0.8756,0.8701
MD,Expenditure on recreational & sporting services,0.2197,0.2184,0.247,0.269,0.2289
MD,Expenditure on religious & community services,0.0014,0.0026,0.0024,0.0033,0.0015
MD,Expenditure on secondary education,2.4206,2.4473,2.4569,2.602,2.9704
MD,Expenditure on sickness  & disability,1.6318,1.5908,1.5003,1.5069,2.1986
MD,Expenditure on social protection,10.7376,10.6569,11.0533,11.1083,13.0684
MD,Expenditure on street lighting,0.0973,0.1107,0.133,0.1347,0.1577
MD,Expenditure on subsidiary services to education,0.0611,0.055,0.0553,0.0583,0.0882
MD,Expenditure on survivors,0.0802,0.0725,0.0623,0.0624,0.1372
MD,Expenditure on tertiary education,0.4737,0.449,0.4781,0.4989,0.5384
MD,Expenditure on transport,1.6,1.6598,2.177,2.2828,3.0655
MD,Expenditure on unemployment,0.0446,0.0324,0.0282,0.0161,0.0699
MD,Expenditure on waste management,0.0098,0.0148,0.0129,0.0111,0.017
MD,Expenditure on waste water management,0.0,0.0,0.0,0.0,0.0
MD,Expenditure on water supply,0.2818,0.253,0.2753,0.2066,0.2754
MH,Expenditure,,,,,
MH,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
MH,Expenditure on biodiversity & landscape protection,,,,,
MH,Expenditure on broadcasting & publishing ,,,,,
MH,Expenditure on civil defense,,,,,
MH,Expenditure on communication,,,,,
MH,Expenditure on community development,,,,,
MH,Expenditure on cultural services,,,,,
MH,Expenditure on defense,,,,,
MH,Expenditure on economic affairs,,,,,
MH,"Expenditure on economic, commercial, & labour affairs",,,,,
MH,Expenditure on education,,,,,
MH,Expenditure on education not definable by level,,,,,
MH,Expenditure on environment protection,,,,,
MH,Expenditure on family & children,,,,,
MH,Expenditure on fire protection services,,,,,
MH,Expenditure on foreign military aid,,,,,
MH,Expenditure on fuel & energy,,,,,
MH,Expenditure on general public services,,,,,
MH,Expenditure on health,,,,,
MH,Expenditure on hospital services,,,,,
MH,Expenditure on housing,,,,,
MH,Expenditure on housing & community amenities,,,,,
MH,Expenditure on housing development,,,,,
MH,Expenditure on law courts,,,,,
MH,"Expenditure on medical products, appliances, & equip",,,,,
MH,Expenditure on military defense,,,,,
MH,"Expenditure on mining, manufacturing, & construction",,,,,
MH,Expenditure on old age,,,,,
MH,Expenditure on outpatient services,,,,,
MH,Expenditure on police services,,,,,
MH,Expenditure on pollution abatement,,,,,
MH,Expenditure on post-secondary non-tertiary education,,,,,
MH,Expenditure on pre-primary & primary education,,,,,
MH,Expenditure on prisons,,,,,
MH,Expenditure on public health services,,,,,
MH,Expenditure on public order & safety,,,,,
MH,"Expenditure on recreation, culture, & religion",,,,,
MH,Expenditure on recreational & sporting services,,,,,
MH,Expenditure on religious & community services,,,,,
MH,Expenditure on secondary education,,,,,
MH,Expenditure on sickness  & disability,,,,,
MH,Expenditure on social protection,,,,,
MH,Expenditure on street lighting,,,,,
MH,Expenditure on subsidiary services to education,,,,,
MH,Expenditure on survivors,,,,,
MH,Expenditure on tertiary education,,,,,
MH,Expenditure on transport,,,,,
MH,Expenditure on unemployment,,,,,
MH,Expenditure on waste management,,,,,
MH,Expenditure on waste water management,,,,,
MH,Expenditure on water supply,,,,,
MK,Expenditure,,,,,
MK,"Expenditure on agriculture, fishing, forestry, & hunting",,,,,
MK,Expenditure on biodiversity & landscape protection,,,,,
MK,Expenditure on broadcasting & publishing ,,,,,
MK,Expenditure on civil defense,,,,,
MK,Expenditure on communication,,,,,
MK,Expenditure on community development,,,,,
MK,Expenditure on cultural services,,,,,
MK,Expenditure on defense,,,,,
MK,Expenditure on economic affairs,,,,,
MK,"Expenditure on economic, commercial, & labour affairs",,,,,
MK,Expenditure on education,,,,,
MK,Expenditure on education not definable by level,,,,,
MK,Expenditure on environment protection,,,,,
MK,Expenditure on family & children,,,,,
MK,Expenditure on fire protection services,,,,,
MK,Expenditure on foreign military aid,,,,,
MK,Expenditure on fuel & energy,,,,,
MK,Expenditure on general public services,,,,,
MK,Expenditure on health,,,,,
MK,Expenditure on hospital services,,,,,
MK,Expenditure on housing,,,,,
MK,Expenditure on housing & community amenities,,,,,
MK,Expenditure on housing development,,,,,
MK,Expenditure on law courts,,,,,
MK,"Expenditure on medical products, appliances, & equip",,,,,
MK,Expenditure on military defense,,,,,
MK,"Expenditure on mining, manufacturing, & construction",,,,,
MK,Expenditure on old age,,,,,
MK,Expenditure on outpatient services,,,,,
MK,Expenditure on police services,,,,,
MK,Expenditure on pollution abatement,,,,,
MK,Expenditure on post-secondary non-tertiary education,,,,,
MK,Expenditure on pre-primary & primary education,,,,,
MK,Expenditure on prisons,,,,,
MK,Expenditure on public health services,,,,,
MK,Expenditure on public order & safety,,,,,
MK,"Expenditure on recreation, culture, & religion",,,,,
MK,Expenditure on recreational & sporting services,,,,,
MK,Expenditure on religious & community services,,,,,
MK,Expenditure on secondary education,,,,,
MK,Expenditure on sickness  & disability,,,,,
MK,Expenditure on social protection,,,,,
MK,Expenditure on street lighting,,,,,
MK,Expenditure on subsidiary services to education,,,,,
MK,Expenditure on survivors,,,,,
MK,Expenditure on tertiary education,,,,,
MK,Expenditure on transport,,,,,
MK,Expenditure on unemployment,,,,,
MK,Expenditure on waste management,,,,,
MK,Expenditure on waste water management,,,,,
MK,Expenditure on water supply,,,,,
MM,Expenditure,22.2853,25.1344,8.8115,20.3656,
MM,"Expenditure on agriculture, fishing, forestry, & hunting",0.8094,1.1072,0.376,0.9664,
MM,Expenditure on biodiversity & landscape protection,,,0.0,,
MM,Expenditure on broadcasting & publishing ,0.0725,0.0875,0.0258,0.0987,
MM,Expenditure on civil defense,,,0.0,,
MM,Expenditure on communication,0.4664,0.2422,0.2022,0.2586,
MM,Expenditure on community development,0.0,,0.0,0.0,
MM,Expenditure on cultural services,0.0224,0.0211,0.0305,0.0235,
MM,Expenditure on defense,3.9796,3.8537,1.3937,3.314,
MM,Expenditure on economic affairs,10.0484,11.1899,3.5787,8.6949,
MM,"Expenditure on economic, commercial, & labour affairs",0.1271,0.9055,0.0461,0.1128,
MM,Expenditure on education,2.1581,2.1576,0.8531,1.9999,
MM,Expenditure on education not definable by level,0.0788,0.0,0.0296,0.0866,
MM,Expenditure on environment protection,0.0559,0.0066,0.029,0.0356,
MM,Expenditure on family & children,,,0.0,,
MM,Expenditure on fire protection services,0.0825,0.093,0.1208,0.0896,
